|ID|translation
2591|ID_19243061914728|{'dyu': 'A bi ni bonbochi gèma yé', 'fr': 'Il a une barbe blanche.'}
2592|ID_17437444914781|{'dyu': 'A ma sé alé mah', 'fr': 'ça ne vaut la peine.'}
2593|ID_18268429148386|{'dyu': 'Dɔ bi nana.', 'fr': 'Quelqu’un vient.'}
2594|ID_17379576149034|{'dyu': 'A yi ta ni ye nin yɔrɔ nin na.', 'fr': 'Emmenez-moi à cette adresse.'}
2595|ID_18073635914963|{'dyu': 'Ɔhɔn ne labɛnin le ka ban.', 'fr': 'Oui, je suis prêt.'}
2596|ID_19812669150226|{'dyu': 'Nin furuso nin be ne musomani den kelen.', 'fr': 'Le couple a une fille.'}
2597|ID_18476821150813|{'dyu': 'A! A bena sɔrɔ.', 'fr': 'Ah !… il y aura…'}
2598|ID_17356119151404|{'dyu': 'Ne ma o sɔrɔ.', 'fr': 'Je ne les ai pas trouvés.'}
2599|ID_17825168151983|{'dyu': 'A! Timiya be n na.', 'fr': 'Ah ! que j’ai mal !'}
2600|ID_18487366152622|{'dyu': 'Annu sɔn na.', 'fr': 'Nous sommes d’accord.'}
2601|ID_18736642915318|"{'dyu': 'Alzom ka sira', 'fr': ""deux route d'Alzom""}"
2602|ID_17333605153721|{'dyu': 'Bâ lon ki bina kanou', 'fr': 'je suis sûr que tu aimeras.'}
2603|ID_18140887154267|{'dyu': 'A yé segi bâ dari la', 'fr': 'Asseyez-vous s’il vous plait.'}
2604|ID_17359668154816|{'dyu': 'Wakti tè mè ni ayé mini kè', 'fr': 'il a bu autrefois.'}
2605|ID_18661041155362|{'dyu': 'I toumbi o konon na woula fè bè', 'fr': 'Tu les attendais chaque soir.'}
2606|ID_17436691155908|"{'dyu': ""Alou toun yi'nz na a ko"", 'fr': 'Vous, vous l’avez même doublé.'}"
2607|ID_17354724156446|{'dyu': 'Alou be ni lon wa', 'fr': 'Connaissez-vous cela ?'}
2608|ID_17442153156976|{'dyu': 'Mogô djoli', 'fr': 'Combien de personnes ?'}
2609|ID_18828475915752|{'dyu': 'Dougou bâ ni bè bâ bolo', 'fr': 'Il a la ville entière.'}
2610|ID_18023681158142|{'dyu': 'Anou bi yan', 'fr': 'Où sommes-nous ici ?'}
2611|ID_17359738158697|"{'dyu': 'Kelé ne yèlèra doni ne kassora', 'fr': ""L'un rit, l'autre pleure.""}"
2612|ID_17362710159427|{'dyu': 'Walti djouma le a nana?', 'fr': 'Quand était-il venu ?'}
2613|ID_17798051159985|{'dyu': 'Olou touma lamè', 'fr': 'Ils ne l’avaient pas écoutée.'}
2614|ID_17354134160535|"{'dyu': 'Alouyé ne dèmè ko sèbè', 'fr': ""Vous m'avez beaucoup aidé.""}"
2615|ID_18547756916112|{'dyu': 'O kè kagni Alou bâ le lon wa?', 'fr': 'Ah des belles, vous savez!'}
2616|ID_17372937161656|"{'dyu': 'Sikaro paké fila bé un fè', 'fr': ""J'ai deux paquets de sucre.""}"
2617|ID_17831455162197|"{'dyu': 'Déni toun soundogora', 'fr': ""L'enfant s'était endormi.""}"
2618|ID_17377449162734|"{'dyu': 'A yorô ka djan ni yan yé wa?', 'fr': ""Il est loin d'ici ?""}"
2619|ID_19551833916327|{'dyu': 'O tara a mè na', 'fr': 'Il fallait donc le dire!'}
2620|ID_19794898163892|{'dyu': 'ɲɛnamaya tun bɛ yen.', 'fr': 'La vie était là.'}
2621|ID_17372582164448|{'dyu': 'Mɔgɔ mugan ni wolofila', 'fr': 'vingt sept personnes.'}
2622|ID_18907447164991|{'dyu': 'Duurunan bi yɔrɔjuma', 'fr': 'Où est le cinquième ?…'}
2623|ID_19284966916555|{'dyu': 'A le wolola Kira la', 'fr': 'Il est né à Kerala.'}
2624|ID_17344329166095|{'dyu': 'A yi dinkili là', 'fr': 'je veux que vous chantiez.'}
2625|ID_18490736916664|{'dyu': 'Sira toug ka djan', 'fr': 'La route était longue.'}
2626|ID_18134102167178|{'dyu': 'Bafla deng fila lo', 'fr': 'C’est même deux chapeaux !'}
2627|ID_17930179167972|{'dyu': 'Ɲa foyi o cogo ra.', 'fr': 'Ici, rien de cela.'}
2628|ID_18907511168503|{'dyu': 'Nusundiya dɔni.', 'fr': 'Un peu d’émotion…'}
2629|ID_17586770916916|{'dyu': 'N kaɲi ka kɔnɔnikɛ wa', 'fr': 'Je dois attendre ?'}
2630|ID_17436799169848|"{'dyu': 'Dji yé', 'fr': ""Un verre d'eau ?""}"
2631|ID_19256392170403|{'dyu': 'Si ya kôrô lo', 'fr': 'Ils sont une race ancienne.'}
2632|ID_17343716170947|"{'dyu': 'Koulo tè', 'fr': ""Ce n'est pas d'un jeu.""}"
2633|ID_17344536171486|{'dyu': 'Baou fora,anitché', 'fr': 'je vous remercie.'}
2634|ID_18476771917203|{'dyu': 'Ni a kanou ni le', 'fr': 'Lui, il est aimé.'}
2635|ID_17354135172573|"{'dyu': 'Sira ni tougou ni tè', 'fr': ""La route n'est pas bloquée.""}"
2636|ID_17355401173121|"{'dyu': 'Nga demousso te yan', 'fr': ""Ma fille n'est pas ici.""}"
2637|ID_17863323173665|{'dyu': 'Ne nous son ka di', 'fr': 'Je suis content.'}
2638|ID_17427702174197|{'dyu': 'Bon bissa bâ ani kele', 'fr': 'trente et une maisons.'}
2639|ID_17332397174733|{'dyu': 'Sèbè ni bi tabli kan', 'fr': 'Le livre est sur la table.'}
2640|ID_17352093917534|"{'dyu': 'Ani rxvé ika wdlé ni kama', 'fr': ""Merci d'avoir appelé.""}"
2641|ID_18744018175887|{'dyu': 'ne tɛ a dɔn!', 'fr': 'Je ne sais pas !'}
2642|ID_17803334176428|{'dyu': 'a tɛ da ni yɛlɛ.', 'fr': 'Il n’ouvre pas la porte.'}
2643|ID_18920682176965|{'dyu': 'mura bɛna kɔsɔbɛ.', 'fr': 'Je suis très enrhumée.'}
2644|ID_17428174177496|"{'dyu': ""u t'a fɛ ka taa."", 'fr': 'elles ne veulent pas partir.'}"
2645|ID_17838616917803|{'dyu': 'Alou kéra sougoirou le yé wa?', 'fr': 'Êtes-vous une fille ?'}
2646|ID_17355617178576|"{'dyu': 'Ko nènè beyi', 'fr': ""Qu'il fait froid !""}"
2647|ID_17869689179232|"{'dyu': 'Fen wéra ta konon wa?', 'fr': ""Vous n'avez plus rien à dire.""}"
2648|ID_17847734179838|{'dyu': 'Na toun sigi râ yan', 'fr': 'S’il avait été là.'}
2649|ID_17349596180381|{'dyu': 'An bi tamoul yan', 'fr': 'On parle tamoul ici.'}
2650|ID_18058167180992|{'dyu': 'Louis bi olo fora', 'fr': 'C’est ce que Louise me dit.'}
2651|ID_18492862181533|{'dyu': 'a bɛ taa Quimper .', 'fr': 'Elle va à Quimper.'}
2652|ID_17669881182084|{'dyu': 'Ne toun sigè ni lo', 'fr': 'Moi, j’étais trop fatiguée.'}
2653|ID_17358864182622|"{'dyu': 'I togô ko di', 'fr': ""Comment t'appelles-tu ?""}"
2654|ID_17854359918316|{'dyu': 'Tchè bina fourou', 'fr': 'Monsieur va se marier ?'}
2655|ID_17664770183693|{'dyu': 'Bigɛn ba wɛrɛ', 'fr': 'D’autres grands animaux.'}
2656|ID_17340195918423|{'dyu': 'N bi na sigɛsigɛ', 'fr': 'Je vais vérifier.'}
2657|ID_18725480918477|{'dyu': 'Ni yé mou yé?', 'fr': 'Qu’est-ce que c’est que ça ?'}
2658|ID_19315149185314|{'dyu': 'A yé Michel lerou ka pilassi ta', 'fr': 'Il a succédé à Michel Leroux.'}
2659|ID_18802500185855|{'dyu': 'A tun bi mɔgɔw kan', 'fr': 'Il dominait les gens.'}
2660|ID_19857014918648|{'dyu': 'a bi yɛlɛmana ka taga liɔn', 'fr': 'Elle déménage à Lyon.'}
2661|ID_17339197187064|{'dyu': 'Aw nana sen na a ?', 'fr': 'Vous êtes venu à pied ?'}
2662|ID_17359960187655|{'dyu': 'Nin kalansɛbɛ nin ka misɛn kojugu.', 'fr': 'Ce livre est plus mince.'}
2663|ID_18720190188218|{'dyu': 'O ye o ɲɛ sin ɲɔgɔnma', 'fr': 'Elles se firent face.'}
2664|ID_17343005188855|{'dyu': 'Wulu muso deen naani', 'fr': 'quatre chiennes.'}
2665|ID_17418370189463|{'dyu': 'Nin bɛɛ tun fɔnilo ka kɔrɔ', 'fr': 'Tout ceci avait déjà été dit.'}
2666|ID_18195406190016|{'dyu': 'Ka ne furu le', 'fr': 'C’est de me marier…'}
2667|ID_17931651190555|{'dyu': 'Aw ye kongo fɛnw ne ye', 'fr': 'Vous êtes des sauvages !'}
2668|ID_19493785191089|{'dyu': 'Ni ne ye samyɛl ye', 'fr': 'C’est lui, Samuel!'}
2669|ID_17441827191632|{'dyu': 'O yi mɔgɔ joli?', 'fr': 'Combien sont-ils ?'}
2670|ID_17411260192262|"{'dyu': 'Mɔgɔsi tina la a ra.', 'fr': ""Personne n'y croira.""}"
2671|ID_19376735919282|"{'dyu': 'Nin ɲiningani nin man nɔgɔ.', 'fr': ""La question n'est pas facile.""}"
2672|ID_17332321193356|{'dyu': 'Kamelekuntanw.', 'fr': 'De mauvais garçons.'}
2673|ID_18239917919396|{'dyu': 'Ne tɔgɔ ko Jɔn .', 'fr': 'Je m’appelle John.'}
2674|ID_17791853194503|{'dyu': 'Bécasse en be filè li kèra ali bi', 'fr': 'Bécasse ! on regarde toujours.'}
2675|ID_18007107919505|{'dyu': 'A bɔni bɛ kɔnɔni ma?', 'fr': 'A-t-il l’air d’un oison !'}
2676|ID_19735624195595|{'dyu': 'A bi sii Amsterdam na', 'fr': 'Elle réside à Amsterdam.'}
2677|ID_17982517196136|"{'dyu': 'Wagati jan kora n ta lɔn', 'fr': ""Pour longtemps ? Je l'ignore.""}"
2678|ID_18566260196675|{'dyu': 'A tununa ni wagati ye.', 'fr': 'Elle a disparu avec le temps.'}
2679|ID_19793879197204|{'dyu': 'Lonnia ko?an be mou mon?', 'fr': 'Sciences disant: Que sait-on?'}
2680|ID_18595824197917|{'dyu': 'An toun bi anga fani bolo Kourou la', 'fr': 'On se troussait les manches.'}
2681|ID_18089657198458|"{'dyu': 'Yan FO djama tchèma', 'fr': ""Je l'ai dit dans le Peuple.""}"
2682|ID_17654649.91992|{'dyu': 'Mohitiɛr ka popylatiɔn miw bɛ mayɛn na', 'fr': 'Rue de la Mauhitière à Mayenne'}
2683|ID_18065041199834|{'dyu': 'mɔgɔminiw bi mɔgɔ bila yɛlɛkora segɔn duuru', 'fr': '=Kean.= Comédie en cinq actes.'}
2684|ID_18116339200387|{'dyu': 'Mateo, vilani, saba', 'fr': 'trois Matteo Villani, liv.'}
2685|ID_18474945200926|"{'dyu': 'Nunu jigɛ nunu ye nne sigɛn.', 'fr': ""Ces goujats m'avaient lassé.""}"
2686|ID_17674111920148|{'dyu': 'barada wolonfila', 'fr': 'sept la Fieffe Verbot de Haut'}
2687|ID_19424584920202|{'dyu': 'kɔlon min bɛ boɲɛ duuru bɔ', 'fr': 'Puis, du au sur La Cinq.'}
2688|ID_18288520202557|"{'dyu': ""popilatiɔn miniw b'o ka bon kuraw ra biz ra"", 'fr': 'Rue de la Bise, La Bâtie-Neuve'}"
2689|ID_17916614203103|{'dyu': 'bulevoir tan ni kelen', 'fr': 'onze avenue Cottineau'}
2690|ID_18230758203722|{'dyu': 'Mɔgɔ min bi wili sanfɛ, o ka dugu le ye miripon ye', 'fr': 'Rue Astronome Vidal à Mirepoix'}
2691|ID_19566425204278|"{'dyu': ""Ko i ka bɛri fara a kan k'o ra ko sase nin bina mugu ɲiningali kɛ."", 'fr': ""Ajouter le beurre mou, le sachet d'amandes en poudre et le rhum.""}"
2692|ID_19702309204824|"{'dyu': 'Ko balɔnzue mɔgɔɲanamanw le minu bi se ka ta o yɛrɛ ladege ni kameleden balɔntanlaw ye.', 'fr': ""C'est un des meilleurs clubs du département, en termes de formation des jeunes joueurs.""}"
2693|ID_18350615205372|{'dyu': 'Ko aka don', 'fr': 'Il faut entrer, pourtant ! pensa tout haut Justin.'}
2694|ID_19707028205914|"{'dyu': 'Tobili fèn nounou', 'fr': ""La liste d'ingrédients se fait rare sur cette marque.""}"
2695|ID_18233568206462|{'dyu': 'Ko Piedregrɔl duuru ale ni biseegi ni wɔrɔ ni kɛmɛ ni biwɔrɔ bi Lavu ra.', 'fr': 'cinq piedegrolle, quatre-vingt-six, huit cents à Lavoux'}
2696|ID_19797951207013|{'dyu': 'Ko jayan juman lo tun yi diɲɛn nin ye nin dugukolo nin ye nin mɔgɔw ye?', 'fr': 'À quelle distance était-on de la vie, de la terre, des hommes?'}
2697|ID_18682837207551|"{'dyu': ""Sabula o yi tiɲɛn d'a ma ko caaman benna karoseri kan."", 'fr': 'Comme pour lui donner raison, de grosses gouttes claquent sur la carrosserie.'}"
2698|ID_19482340208093|{'dyu': 'Ko a ka kalan laban na a nana kɛ ɲamɔgɔ dɔ ye ale ni ɲamɔgɔba dɔ wɛrɛ ye tuguni.', 'fr': 'Ses études terminées, il devient administrateur dans le cinéma puis directeur de production.'}
2699|ID_19862861208646|"{'dyu': 'Ko barakɛ minɛn dɔ lo min tun yala tubabula', 'fr': ""C'est un matériau qui était extrêmement recherché, surtout en France.""}"
2700|ID_19812061209445|"{'dyu': ""Ko a ka bara da kura nin yi gwɛlɛya dɔni sɔrɔ o kama a tara sigi n'a ka balimaya Mɔntreyal."", 'fr': ""Ses nouvelles fonctions prennent effet le et il s'installe à Montréal avec sa famille.""}"
2701|ID_19816911921007|{'dyu': 'KO a bi barakɛ Nin martɛn kristɛr ye min bi sɔrɔli caman kɛ a ka bara nɔfɛ', 'fr': 'Il travaille pour le collectionneur Marten Kretzer qui lui passe plusieurs commandes de peintures.'}
2702|ID_17300106210608|{'dyu': 'Ko nin wagati nin laban na ko jama sɔnna ko barakɛse nunu ka filɛ OpɛnSurs mɔgɔ nunu fɛ.', 'fr': 'Enfin, les analyses publiques permettent un suivi de tous les projets OpenSource référencés.'}
2703|ID_19990872211144|"{'dyu': 'a bilala Pyrénées kɔr', 'fr': ""Il est affecté à l'armée des Pyrénées orientales sous les ordres du général Pérignon.""}"
2704|ID_18948379921168|{'dyu': 'Ko Malakɔf yi sɛbɛli tagabolo fandɔ ye min ye alfabe latɛn ye.', 'fr': 'Malakoff en est une autre transcription possible en alphabet latin.'}
2705|ID_17788673212208|"{'dyu': ""Ko faden minuw tun k'o bi dugu kɔrɔta ko tun yi dugu nin kɛ dugu ɲanaman ye purke mɔgɔ kana se o ra."", 'fr': ""L'ennemi, profitant de la défense qu'offrait le pays, avait fait les meilleures dispositions.""}"
2706|ID_19870607921275|{'dyu': 'An ka bɛrɛ dumu.', 'fr': 'Alors, mangeons des lithodomes'}
2707|ID_17882681921328|{'dyu': 'Wagatiyiranan sanuta min kɔnɔnanigɛ ye nɛrɛmuguman ye.', 'fr': 'montre or, cadran émail jaune.'}
2708|ID_18726601213824|{'dyu': 'Mɔt Ango ka siraba.', 'fr': 'Rue de la Motte Ango, Flers'}
2709|ID_17664759214368|{'dyu': 'Suwɛt ka siraba nin bi Sanpini .', 'fr': 'Rue des Chouettes à Champniers'}
2710|ID_196470346.9215|"{'dyu': 'Mwaran ka siratilen nin gar tuguni nunu bi Sɛn Zan de Mwaran .', 'fr': ""En direction de Moirans, s'intercale la gare fermée de Saint-Jean-de-Moirans.""}"
2711|ID_17683987215565|{'dyu': 'Sèbë li la ben baga beyu', 'fr': 'Il y a les notes.'}
2712|ID_19846789216113|{'dyu': 'an ba nanigɛla le', 'fr': 'Négociant en meubles.'}
2713|ID_18384278216654|{'dyu': 'Fila nunu ka dugu sira ka jan', 'fr': 'Avenue du Camp Long, Cannes'}
2714|ID_18324140217193|{'dyu': 'Gala ka foro sira mugan', 'fr': 'vingt rue des Champs des Côtes'}
2715|ID_17650246217725|{'dyu': 'Dugu siri', 'fr': 'Sacrebleu ! le saladier doré !'}
2716|ID_17911030218261|{'dyu': 'A ka jugu ni jigida ye.', 'fr': 'C’est plus qu’une espérance !'}
2717|ID_17525913921901|{'dyu': 'Kumabolo kelen.', 'fr': 'Or, tant l’article L.'}
2718|ID_18441509219806|{'dyu': 'Kumabaliya ye bɛ ja tigɛ.', 'fr': 'Le silence unanime frémissait.'}
2719|ID_18001035220366|{'dyu': 'Ddiɲɛ mɔgɔw bi poa', 'fr': 'Rue Astronome Vidal à Mirepoix'}
2720|ID_18064103221015|{'dyu': 'Nigê djourou daga', 'fr': '(post-scriptum).'}
2721|ID_19863160221575|{'dyu': 'Aya fo ko badji', 'fr': 'Le ressac! lui dit-il.'}
2722|ID_17792434922219|{'dyu': 'Bon nunu tɔgɔ filɛ.', 'fr': 'Voir la rubrique urbanisme.'}
2723|ID_17738960222746|{'dyu': 'Artir Fɔntɛn ka sira saba.', 'fr': 'trois rue Arthur Fontaine'}
2724|ID_18376679223328|{'dyu': 'Mangorotu bi Desɛrtine .', 'fr': 'Clos des Vergers à Désertines'}
2725|ID_18118799223888|{'dyu': 'N bina sogomugu bɔ.', 'fr': 'Je vais m’embourguignonner.'}
2726|ID_18528735922444|"{'dyu': 'Bon nin ba a ka nɔrɔ la.', 'fr': ""C'est un monument à sa gloire.""}"
2727|ID_18531872224977|{'dyu': 'Sinemanso bi mun le fɔ aw ye?', 'fr': 'ça vous dit un cinoche?'}
2728|ID_18440298922552|"{'dyu': 'Inscani kka BN ougougaou da', 'fr': ""Hameau d'Escanis à Aurillac""}"
2729|ID_19791632226058|{'dyu': 'I touta ya fi ko dfr ti', 'fr': 'On eût dit une noyée.'}
2730|ID_17930776226677|{'dyu': 'Peletière ka sera ni sama', 'fr': 'trois sentier des Pelletières'}
2731|ID_18177683227228|{'dyu': 'Marassè ka sira ba', 'fr': 'Avenue du Marensin, Magescq'}
2732|ID_17365102922777|{'dyu': 'Jamana kuntigiya', 'fr': 'la République dominicaine.'}
2733|ID_19344336228306|{'dyu': 'A jugumanyɔrɔ tun ye dɔnkililabaga ye.', 'fr': 'De Piis était chansonnier.'}
2734|ID_18323707228966|{'dyu': 'Pol sejurne ka siraba nin bɛ pɛrɲan', 'fr': 'Rue Paul Sejourné, Perpignan'}
2735|ID_17368190229593|{'dyu': 'Gɔn bi bɛgɛnminw na.', 'fr': 'Des animaux cornus.'}
2736|ID_18924840230149|"{'dyu': 'Lil ka ko kɔrɔtani dan ye Rɔk Sɛn Antwane te.', 'fr': ""L'altitude maximum de l'île est de au roc Saint-Antoine.""}"
2737|ID_18464031230702|{'dyu': 'Aw ni sɔgɔma n teriw.', 'fr': 'Bonjour les amis.'}
2738|ID_19944019231243|{'dyu': 'Oka kokè ta', 'fr': 'On trouve des œuvres très semblables à celles de Kiitsu parmi celles de Hōitsu.'}
2739|ID_19962154923179|{'dyu': 'A toun degoulilo', 'fr': 'Il s’était occupé aussi d’économie politique.'}
2740|ID_18938491232414|"{'dyu': 'A kèra di', 'fr': ""Avec les bénéfices des deux expositions, des organismes d'entraide pour les femmes sont financés.""}"
2741|ID_19246497232962|{'dyu': 'A bi na kè di', 'fr': 'Le monument, une Borne routière, était conservé à Fleury-Mérogis.'}
2742|ID_20033470233506|{'dyu': 'Ibi toka yèlè', 'fr': 'Lisa souriait, quand on lui parlait de ces choses à mots couverts.'}
2743|ID_18901467923407|{'dyu': 'Marmadou bina ta', 'fr': 'C’est encore la faute de Marmadou… c’est toujours la faute de Marmadou !'}
2744|ID_18902930234612|{'dyu': 'A Ti ta yôrô chi', 'fr': 'Et il ne bougea plus, les poings serrés.'}
2745|ID_18071214235141|{'dyu': 'Kouma bi Michel bolo', 'fr': 'La parole est à Monsieur François-Michel Lambert.'}
2746|ID_19380376235675|{'dyu': 'Ni koni yi kelé le yé Roumanie', 'fr': 'Ce phénomène est unique en Roumanie.'}
2747|ID_17415540236221|{'dyu': 'A bi i dôgô fê', 'fr': 'il aima ta sœur.'}
2748|ID_19964390236763|"{'dyu': 'Narendranate ta nana kɛ kɔfɛ Vivekananda ye min tilara ka kɛ dinakalanden ɲamɔgɔɲanaman dɔ ye.', 'fr': ""Narendranath Dutta, qui devint plus tard Vivekananda est l'un des principaux disciples monastiques.""}"
2749|ID_19851243237304|"{'dyu': 'Ale ɲɔgɔn ye nin da ra tɔgɔ min na o ye Hirosi Sayito ye.', 'fr': ""Cette espèce est nommée en l'honneur de Hiroshi Saito.""}"
2750|ID_19968195237933|{'dyu': 'Ale nin a kɛra sisan Bordo ka jiyɔrɔ belebeleba nin dɔ le ye sisan.', 'fr': 'Elle fait partie du grand port maritime de Bordeaux.'}
2751|ID_19265606238486|"{'dyu': ""Ale bi lanaya ɲanaman d'u ma o ka ɲanamaya kɔnɔ."", 'fr': 'Cela lui offre bien sûr une précision et un contrôle absolu sur son appareil.'}"
2752|ID_19430751239147|"{'dyu': 'A lani tun bɛ Zezu ka ɲanamaya sigi ra mɛ min ma kɛ an tun bi min kɔnɔ na nin ye.', 'fr': ""On croirait l'Enfant Jésus bien vivant mais moins que ce qu'elle attendait.""}"
2753|ID_17352594923977|{'dyu': 'ɛske klimu tun be bonkɔnɔyɛn na ?', 'fr': 'La chambre est climatisée ?'}
2754|ID_19576770924031|{'dyu': 'An bi yɔrɔ min na komi ɲinan tɔgɔtɔgɔni bana dɔ fanga nana boyɛn o fɛ.', 'fr': 'Cette année-là, une épidémie de dysenterie mortelle sévit dans la garnison.'}
2755|ID_19873825240856|"{'dyu': ""A y'a muso fɔlɔ kunbɛn Univɛrsite Sitirilŋ na alɔ k'o bɛ tun ye kalandenba ye."", 'fr': ""Il rencontre sa future femme Kate à l'université de Stirling alors qu'ils sont étudiants.""}"
2756|ID_19179887.92414|{'dyu': 'Su kelen tun labɔli kɛ ka se ka nin ko ɲɔgɔnaw ka ko bɛ datugu.', 'fr': 'Une nuit était suffisante pour remplir un réservoir de maison typique.'}
2757|ID_18968199241939|{'dyu': 'Nigɛ bila yɔrɔ nin labɛn nin lo ka bila.', 'fr': 'Un parc pour les vélos est aménagés.'}
2758|ID_19187988242485|"{'dyu': 'A ka sigi yɔrɔ tun ye Asunsiyɔn ye min ye Parawi ka kapitali ye eglizi nin ka caama cɛ min tun yi katedrale Asunsiyɔn.', 'fr': ""Son siège est à Asunción, capitale du Paraguay et l'église-mère est la cathédrale d'Asunción.""}"
2759|ID_19334583243035|{'dyu': 'Kalo damani tɛmɛ nin kɔ komunote yi aviyon bolibaga dɔ yala min bina taga kɔfɛ.', 'fr': 'Quelques mois après, la chaîne commande un pilote pour la série.'}
2760|ID_18719965243677|{'dyu': 'A ta mɛ na a tun bi min fɔ ra.', 'fr': 'Il ne comprenait pas ce qu’elle disait.'}
2761|ID_19532859244285|{'dyu': 'A bi sɔrɔ drɔn cɛmanu na ani kelen kelen.', 'fr': 'Il se trouve uniquement chez les mâles, avec des exceptions cependant.'}
2762|ID_18295470924484|{'dyu': 'Mun le kɛra?', 'fr': 'Qu’est-ce qui se passe ?'}
2763|ID_18408532924626|{'dyu': 'Ɲumanw ani jugumanw.', 'fr': 'Les bons et les mauvais.'}
2764|ID_17686906246845|{'dyu': 'Datuguni ti foyi lakisi.', 'fr': 'Les clôtures ne protègent rien.'}
2765|ID_18110429247391|"{'dyu': ""A y'a tulo datugu walasa a kana nin mankan nin lamɛ."", 'fr': 'Bouchez-vous les oreilles pour ne pas entendre ce bruit.'}"
2766|ID_18081553924792|"{'dyu': ""Sisan kɔni an bi wagati min na n'a k'a bi kɛ ko n tina a kɛ."", 'fr': 'Enfin ! pour le moment, je suis décidée à en rester là !'}"
2767|ID_19116757248455|"{'dyu': ""A y'a ka kalanw daminɛ kalanbon Panpelune na."", 'fr': ""Il a commencé ses études à l'École des Arts de Pampelune.""}"
2768|ID_19373611924914|"{'dyu': 'Teliya nin ma jaati a kɔnɔ.', 'fr': ""La vitesse n'est ainsi pas prise en compte.""}"
2769|ID_17369549249763|{'dyu': 'Aw bina da yɛlɛ?', 'fr': 'Vous ouvrez la porte ?'}
2770|ID_17616711250414|{'dyu': 'Ka ɲɔgɔw labalo.', 'fr': 'Se nourrir.'}
2771|ID_18522571925097|{'dyu': 'Aw tigɛw.', 'fr': 'Vos mains.'}
2772|ID_17774435251516|{'dyu': 'Dofine ka sira Ɔrleyan kɔnɔ.', 'fr': 'Avenue Dauphine, Orléans'}
2773|ID_18143808925206|{'dyu': 'Luwi Diplɛn ka sira Besansɔn .', 'fr': 'Rue Louis Duplain, Besançon'}
2774|ID_17725580.92526|{'dyu': 'A le le kaman a Tina seka yèlè ma ni kè', 'fr': 'C’est pourquoi une simple réforme de gestion ne suffira pas.'}
2775|ID_17452618253137|{'dyu': 'Oyi tigê djigi kè a yé', 'fr': 'Exclamations sur les bancs du groupe SRC.'}
2776|ID_19075645253669|{'dyu': 'A mèna mogô ya kouma fô', 'fr': 'Depuis, divers auteurs ont repris la principe sous diverses formats.'}
2777|ID_18508372.92542|"{'dyu': 'Kouman kan kelé kelé', 'fr': ""Des signets de rubans dépassaient l'or des tranches.""}"
2778|ID_17316909254744|"{'dyu': 'Ka ko kalan ka yan lon', 'fr': ""L'apprentissage automatique nécessite beaucoup de tâches ingrates en amont""}"
2779|ID_18626329255269|{'dyu': 'Mbi feni bè da lon', 'fr': 'Je stocke mes données sur le cloud.'}
2780|ID_18663329255884|{'dyu': 'Yan filè tchama', 'fr': 'Courfeyrac et Combeferre se regardaient avec stupéfaction.'}
2781|ID_19794975256434|{'dyu': 'Famouya li kèra tchama', 'fr': 'Il était trop évident qu’ils étaient impuissants alors à le secourir'}
2782|ID_18207561925698|{'dyu': 'Ne yérè toumbi o konon na', 'fr': 'Je ne vous visais bien sûr pas personnellement.'}
2783|ID_18855598257524|{'dyu': 'Môgô dow toumbi sanga râ yan feyi', 'fr': 'Alors, dans un salon illuminé, une femme en deuil fit la révérence.'}
2784|ID_17892261925807|{'dyu': 'Ka sôrô angan ko kè ta bè yi kelé', 'fr': 'Néanmoins, les dispositions proposées nous semblent relever du champ réglementaire.'}
2785|ID_18130446258611|{'dyu': 'An kagni ka toga ko nou nou korochi', 'fr': 'Nous devons en rester à des objectifs agricoles d’ordre général.'}
2786|ID_18509563259295|{'dyu': 'I ma yé sa', 'fr': 'Ah ! bien, tu as de l’aplomb !'}
2787|ID_19372296259946|{'dyu': 'Mba fè ka ta ni yanfoli yé', 'fr': 'Je demande à continuer l’explication.'}
2788|ID_19400710.92605|"{'dyu': 'A bi kouma dien latigê kan', 'fr': ""Elle concerne la vie éternelle, l'enfer et l'âme.""}"
